index,session_id,region,trial_id,stimulus_family,time_bin,mean_rate_proxy,dispersion_proxy,population_spike_count,n_units
367,session_1,CA1,12,natural_scenes,7,2.325,1.913347181223898,93,40
368,session_1,CA1,12,natural_scenes,8,2.725,2.1837100868910557,109,40
369,session_1,CA1,12,natural_scenes,9,2.25,1.7938641860377051,90,40
370,session_1,CA1,12,natural_scenes,10,2.0,1.8536173919925965,80,40
371,session_1,CA1,12,natural_scenes,11,2.5,1.974192467171298,100,40
372,session_1,CA1,12,natural_scenes,12,1.9,1.6298497649815016,76,40
373,session_1,CA1,12,natural_scenes,13,1.575,1.2380195102228024,63,40
374,session_1,CA1,12,natural_scenes,14,1.55,1.5843788720682979,62,40
375,session_1,CA1,12,natural_scenes,15,1.225,1.3298833571369122,49,40
376,session_1,CA1,12,natural_scenes,16,1.125,1.1137255565823276,45,40
377,session_1,CA1,12,natural_scenes,17,1.125,1.0666866985298509,45,40
378,session_1,CA1,12,natural_scenes,18,1.45,1.3950461806527574,58,40
379,session_1,CA1,12,natural_scenes,19,0.95,1.0609623111312794,38,40
380,session_1,CA1,12,natural_scenes,20,1.075,1.3279538916926066,43,40
381,session_1,CA1,12,natural_scenes,21,1.1,1.3549529275577936,44,40
382,session_1,CA1,12,natural_scenes,22,1.425,1.4121723581881815,57,40
383,session_1,CA1,12,natural_scenes,23,1.05,1.4313343245789745,42,40
384,session_1,CA1,12,natural_scenes,24,1.1,1.2362059408549728,44,40
385,session_1,CA1,12,natural_scenes,25,0.975,0.7675301714607473,39,40
386,session_1,CA1,12,natural_scenes,26,1.05,1.0365128915546467,42,40
387,session_1,CA1,12,natural_scenes,27,1.275,1.2192368357043932,51,40
388,session_1,CA1,12,natural_scenes,28,0.9,1.0327955589886444,36,40
389,session_1,CA1,12,natural_scenes,29,0.875,1.0904597948125205,35,40
390,session_1,CA1,13,drifting_gratings,0,0.95,1.3194793067818993,38,40
391,session_1,CA1,13,drifting_gratings,1,1.2,1.5884196306634222,48,40
392,session_1,CA1,13,drifting_gratings,2,1.15,1.3310878527711354,46,40
393,session_1,CA1,13,drifting_gratings,3,1.45,1.5516740339685742,58,40
394,session_1,CA1,13,drifting_gratings,4,1.425,1.5833670711655217,57,40
395,session_1,CA1,13,drifting_gratings,5,1.825,1.4121723581881815,73,40
396,session_1,CA1,13,drifting_gratings,6,2.1,2.1219246222625587,84,40
397,session_1,CA1,13,drifting_gratings,7,2.05,1.6938803881120914,82,40
398,session_1,CA1,13,drifting_gratings,8,2.15,1.8473820700711894,86,40
399,session_1,CA1,13,drifting_gratings,9,2.25,1.7357478252385952,90,40
400,session_1,CA1,13,drifting_gratings,10,1.775,1.2503845562312177,71,40
401,session_1,CA1,13,drifting_gratings,11,1.575,1.5670894137761355,63,40
402,session_1,CA1,13,drifting_gratings,12,1.725,1.3006408676751116,69,40
403,session_1,CA1,13,drifting_gratings,13,1.55,1.6322078801741413,62,40
404,session_1,CA1,13,drifting_gratings,14,1.775,1.5440124218976863,71,40
405,session_1,CA1,13,drifting_gratings,15,1.175,1.448031378042227,47,40
406,session_1,CA1,13,drifting_gratings,16,1.425,1.6777197590013624,57,40
407,session_1,CA1,13,drifting_gratings,17,1.375,1.5138251770487459,55,40
408,session_1,CA1,13,drifting_gratings,18,1.325,1.6233472857821922,53,40
409,session_1,CA1,13,drifting_gratings,19,1.175,1.5340160130210925,47,40
410,session_1,CA1,13,drifting_gratings,20,0.9,1.2152872405003998,36,40
411,session_1,CA1,13,drifting_gratings,21,0.925,1.6074745282505594,37,40
412,session_1,CA1,13,drifting_gratings,22,1.125,1.2234356835546656,45,40
413,session_1,CA1,13,drifting_gratings,23,1.075,1.3471241923978612,43,40
414,session_1,CA1,13,drifting_gratings,24,1.1,1.2362059408549728,44,40
415,session_1,CA1,13,drifting_gratings,25,1.025,1.6090688500193409,41,40
416,session_1,CA1,13,drifting_gratings,26,0.85,1.231009591914139,34,40
417,session_1,CA1,13,drifting_gratings,27,0.95,1.1082441645256378,38,40
418,session_1,CA1,13,drifting_gratings,28,0.9,1.10476822026741,36,40
419,session_1,CA1,13,drifting_gratings,29,1.1,1.0327955589886444,44,40
420,session_1,CA1,14,spontaneous,0,1.175,1.1297265382746617,47,40
421,session_1,CA1,14,spontaneous,1,0.7,0.9114654303752999,28,40
422,session_1,CA1,14,spontaneous,2,1.225,1.1872722453655624,49,40
423,session_1,CA1,14,spontaneous,3,0.85,1.1668498024760776,34,40
424,session_1,CA1,14,spontaneous,4,1.15,1.2310095919141388,46,40
425,session_1,CA1,14,spontaneous,5,0.95,1.0365128915546464,38,40
426,session_1,CA1,14,spontaneous,6,0.95,1.2393132920684082,38,40
427,session_1,CA1,14,spontaneous,7,0.775,0.9736924170788858,31,40
428,session_1,CA1,14,spontaneous,8,0.925,1.1632734537524392,37,40
429,session_1,CA1,14,spontaneous,9,0.75,0.9540735874430284,30,40
430,session_1,CA1,14,spontaneous,10,0.875,1.284772752529032,35,40
431,session_1,CA1,14,spontaneous,11,0.825,1.2787714456682282,33,40
432,session_1,CA1,14,spontaneous,12,0.75,1.214231845389905,30,40
433,session_1,CA1,14,spontaneous,13,0.875,1.1137255565823276,35,40
434,session_1,CA1,14,spontaneous,14,0.975,1.2907461566960567,39,40
435,session_1,CA1,14,spontaneous,15,0.85,1.0012812305062464,34,40
436,session_1,CA1,14,spontaneous,16,1.1,0.9818872461248105,44,40
437,session_1,CA1,14,spontaneous,17,1.1,1.0573309405993556,44,40
438,session_1,CA1,14,spontaneous,18,1.0,1.3959648809042258,40,40
439,session_1,CA1,14,spontaneous,19,1.025,1.0974913118048724,41,40
440,session_1,CA1,14,spontaneous,20,0.6,1.0573309405993556,24,40
441,session_1,CA1,14,spontaneous,21,0.775,0.9736924170788859,31,40
442,session_1,CA1,14,spontaneous,22,0.85,0.9753368911725073,34,40
443,session_1,CA1,14,spontaneous,23,0.775,0.9469925405170156,31,40
444,session_1,CA1,14,spontaneous,24,0.925,0.9710554659486336,37,40
445,session_1,CA1,14,spontaneous,25,0.675,0.764182150389787,27,40
446,session_1,CA1,14,spontaneous,26,1.075,0.9971112120675252,43,40
447,session_1,CA1,14,spontaneous,27,0.925,1.0714835150747413,37,40
448,session_1,CA1,14,spontaneous,28,0.9,1.081309747126497,36,40
449,session_1,CA1,14,spontaneous,29,0.925,1.2687061852987809,37,40
450,session_1,CA1,15,natural_scenes,0,0.9,1.0076629473115577,36,40
451,session_1,CA1,15,natural_scenes,1,1.025,1.1432634351063982,41,40
452,session_1,CA1,15,natural_scenes,2,0.925,0.944281031614353,37,40
453,session_1,CA1,15,natural_scenes,3,1.575,1.375378735718517,63,40
454,session_1,CA1,15,natural_scenes,4,1.675,1.4212219372328148,67,40
455,session_1,CA1,15,natural_scenes,5,1.825,1.3938969538487116,73,40
456,session_1,CA1,15,natural_scenes,6,2.0,1.3204505835470495,80,40
457,session_1,CA1,15,natural_scenes,7,2.225,1.5768761719102937,89,40
458,session_1,CA1,15,natural_scenes,8,2.05,1.338770963349479,82,40
459,session_1,CA1,15,natural_scenes,9,1.95,2.0748802869390333,78,40
460,session_1,CA1,15,natural_scenes,10,1.725,1.648425822506943,69,40
461,session_1,CA1,15,natural_scenes,11,1.725,1.797255742827994,69,40
462,session_1,CA1,15,natural_scenes,12,2.125,2.1386252473769103,85,40
463,session_1,CA1,15,natural_scenes,13,1.525,1.154422932764378,61,40
464,session_1,CA1,15,natural_scenes,14,1.5,1.339728254114167,60,40
465,session_1,CA1,15,natural_scenes,15,1.6,1.5980757659905094,64,40
466,session_1,CA1,15,natural_scenes,16,1.575,1.1958796783657646,63,40
467,session_1,CA1,15,natural_scenes,17,1.55,1.5843788720682974,62,40
468,session_1,CA1,15,natural_scenes,18,1.125,1.0666866985298509,45,40
469,session_1,CA1,15,natural_scenes,19,1.325,1.5087352489028854,53,40
470,session_1,CA1,15,natural_scenes,20,1.425,1.6312257464549278,57,40
471,session_1,CA1,15,natural_scenes,21,1.375,1.21291131009396,55,40
472,session_1,CA1,15,natural_scenes,22,1.0,1.4322297480788657,40,40
473,session_1,CA1,15,natural_scenes,23,0.775,1.2297070737291411,31,40
474,session_1,CA1,15,natural_scenes,24,0.975,1.310460870193266,39,40
475,session_1,CA1,15,natural_scenes,25,1.175,1.393896953848712,47,40
476,session_1,CA1,15,natural_scenes,26,1.025,1.2086759019263336,41,40
477,session_1,CA1,15,natural_scenes,27,0.925,1.2276201701060805,37,40
478,session_1,CA1,15,natural_scenes,28,0.875,1.136515141415488,35,40
479,session_1,CA1,15,natural_scenes,29,1.125,1.3809602753342625,45,40
480,session_1,CA1,16,drifting_gratings,0,1.15,1.8473820700711896,46,40
481,session_1,CA1,16,drifting_gratings,1,1.05,1.2184479408720688,42,40
482,session_1,CA1,16,drifting_gratings,2,1.05,1.218447940872069,42,40
483,session_1,CA1,16,drifting_gratings,3,1.175,1.0833826418758743,47,40
484,session_1,CA1,16,drifting_gratings,4,1.3,1.066987131347674,52,40
485,session_1,CA1,16,drifting_gratings,5,1.3,1.6203829873338664,52,40
486,session_1,CA1,16,drifting_gratings,6,1.7,1.4358058578855504,68,40
487,session_1,CA1,16,drifting_gratings,7,1.65,1.776628902278204,66,40
488,session_1,CA1,16,drifting_gratings,8,2.0,2.2417941532712193,80,40
489,session_1,CA1,16,drifting_gratings,9,1.8,1.3996336517011725,72,40
490,session_1,CA1,16,drifting_gratings,10,1.925,1.9267017120404204,77,40
491,session_1,CA1,16,drifting_gratings,11,1.525,1.6327968768421994,61,40
492,session_1,CA1,16,drifting_gratings,12,2.15,2.10676565817405,86,40
493,session_1,CA1,16,drifting_gratings,13,1.875,1.5222705713202538,75,40
494,session_1,CA1,16,drifting_gratings,14,1.3,1.181046906296187,52,40
495,session_1,CA1,16,drifting_gratings,15,1.675,1.6233472857821922,67,40
496,session_1,CA1,16,drifting_gratings,16,1.375,1.6592784962763572,55,40
497,session_1,CA1,16,drifting_gratings,17,1.4,1.5325527556067846,56,40
498,session_1,CA1,16,drifting_gratings,18,0.85,0.9486832980505138,34,40
499,session_1,CA1,16,drifting_gratings,19,1.125,1.0666866985298509,45,40
500,session_1,CA1,16,drifting_gratings,20,1.1,0.9554164080758258,44,40
501,session_1,CA1,16,drifting_gratings,21,1.0,1.0127393670836666,40,40
502,session_1,CA1,16,drifting_gratings,22,0.875,1.1137255565823274,35,40
503,session_1,CA1,16,drifting_gratings,23,0.85,1.0012812305062462,34,40
504,session_1,CA1,16,drifting_gratings,24,0.7,0.9391758525703704,28,40
505,session_1,CA1,16,drifting_gratings,25,1.0,1.0127393670836666,40,40
506,session_1,CA1,16,drifting_gratings,26,1.125,1.1588566425355287,45,40
507,session_1,CA1,16,drifting_gratings,27,1.075,1.2687061852987809,43,40
508,session_1,CA1,16,drifting_gratings,28,0.9,1.0327955589886444,36,40
509,session_1,CA1,16,drifting_gratings,29,0.8,0.9660917830792958,32,40
510,session_1,CA1,17,spontaneous,0,0.9,1.1047682202674098,36,40
511,session_1,CA1,17,spontaneous,1,1.025,1.0738738884082841,41,40
512,session_1,CA1,17,spontaneous,2,1.225,1.5104337974271684,49,40
513,session_1,CA1,17,spontaneous,3,0.875,1.0904597948125203,35,40
514,session_1,CA1,17,spontaneous,4,0.95,1.1972189997378646,38,40
515,session_1,CA1,17,spontaneous,5,1.1,1.0327955589886446,44,40
516,session_1,CA1,17,spontaneous,6,0.85,0.9212588934267874,34,40
517,session_1,CA1,17,spontaneous,7,1.1,1.2770157519659775,44,40
518,session_1,CA1,17,spontaneous,8,0.9,0.9281909617845143,36,40
519,session_1,CA1,17,spontaneous,9,0.875,1.304577738934356,35,40
520,session_1,CA1,17,spontaneous,10,1.375,1.6592784962763572,55,40
521,session_1,CA1,17,spontaneous,11,0.825,0.9026314805852883,33,40
522,session_1,CA1,17,spontaneous,12,1.175,1.2171319798650664,47,40
523,session_1,CA1,17,spontaneous,13,1.1,1.4987174003640065,44,40
524,session_1,CA1,17,spontaneous,14,0.8,1.114013303792033,32,40
525,session_1,CA1,17,spontaneous,15,1.3,1.4884168150705013,52,40
526,session_1,CA1,17,spontaneous,16,0.95,1.1082441645256373,38,40
527,session_1,CA1,17,spontaneous,17,0.875,1.3240865259510528,35,40
528,session_1,CA1,17,spontaneous,18,0.95,1.3950461806527577,38,40
529,session_1,CA1,17,spontaneous,19,1.15,1.442042710701448,46,40
530,session_1,CA1,17,spontaneous,20,1.375,1.3143683283479186,55,40
531,session_1,CA1,17,spontaneous,21,1.325,1.6390663383580488,53,40
532,session_1,CA1,17,spontaneous,22,0.925,1.248332220738267,37,40
533,session_1,CA1,17,spontaneous,23,1.1,1.1277388313766943,44,40
534,session_1,CA1,17,spontaneous,24,1.025,1.686864790228553,41,40
535,session_1,CA1,17,spontaneous,25,1.225,1.2907461566960565,49,40
536,session_1,CA1,17,spontaneous,26,0.9,1.2362059408549724,36,40
537,session_1,CA1,17,spontaneous,27,1.025,1.2907461566960565,41,40
538,session_1,CA1,17,spontaneous,28,0.925,1.141018438467616,37,40
539,session_1,CA1,17,spontaneous,29,1.175,1.46563191937025,47,40
540,session_1,CA1,18,natural_scenes,0,1.15,1.2919871397311853,46,40
541,session_1,CA1,18,natural_scenes,1,1.0,1.0621700090875887,40,40
542,session_1,CA1,18,natural_scenes,2,1.25,1.126601424298216,50,40
543,session_1,CA1,18,natural_scenes,3,1.125,1.0174755084307485,45,40
544,session_1,CA1,18,natural_scenes,4,1.55,1.7533850046008077,62,40
545,session_1,CA1,18,natural_scenes,5,1.675,1.7004901254246279,67,40
546,session_1,CA1,18,natural_scenes,6,2.025,1.7466084351224875,81,40
547,session_1,CA1,18,natural_scenes,7,2.275,1.6639079732935182,91,40
548,session_1,CA1,18,natural_scenes,8,1.95,1.4841038045110264,78,40
549,session_1,CA1,18,natural_scenes,9,2.2,1.572194285638665,88,40
550,session_1,CA1,18,natural_scenes,10,2.025,2.247363127231784,81,40
551,session_1,CA1,18,natural_scenes,11,2.35,2.3265469075048784,94,40
552,session_1,CA1,18,natural_scenes,12,2.1,1.5656570669473096,84,40
553,session_1,CA1,18,natural_scenes,13,1.875,1.8423438249226904,75,40
554,session_1,CA1,18,natural_scenes,14,1.55,1.2393132920684082,62,40
555,session_1,CA1,18,natural_scenes,15,1.55,1.4491376746189442,62,40
556,session_1,CA1,18,natural_scenes,16,1.35,1.5283643007795737,54,40
557,session_1,CA1,18,natural_scenes,17,1.325,1.0472797485843368,53,40
558,session_1,CA1,18,natural_scenes,18,1.075,1.5256356388614232,43,40
559,session_1,CA1,18,natural_scenes,19,1.275,1.2605961145833207,51,40
560,session_1,CA1,18,natural_scenes,20,1.05,1.0848608560193684,42,40
561,session_1,CA1,18,natural_scenes,21,1.0,1.0127393670836664,40,40
562,session_1,CA1,18,natural_scenes,22,1.0,1.3204505835470495,40,40
563,session_1,CA1,18,natural_scenes,23,0.925,1.2687061852987807,37,40
564,session_1,CA1,18,natural_scenes,24,1.1,1.4286446867663214,44,40
565,session_1,CA1,18,natural_scenes,25,0.925,1.141018438467616,37,40
566,session_1,CA1,18,natural_scenes,26,1.2,1.2444749691006038,48,40
567,session_1,CA1,18,natural_scenes,27,0.975,1.0738738884082843,39,40
568,session_1,CA1,18,natural_scenes,28,0.95,0.9857965671450026,38,40
569,session_1,CA1,18,natural_scenes,29,0.8,0.9114654303753,32,40
570,session_1,CA1,19,drifting_gratings,0,1.0,1.2403473458920846,40,40
571,session_1,CA1,19,drifting_gratings,1,0.8,0.9922778767136675,32,40
572,session_1,CA1,19,drifting_gratings,2,1.3,1.3996336517011727,52,40
573,session_1,CA1,19,drifting_gratings,3,1.225,0.8619447302169195,49,40
574,session_1,CA1,19,drifting_gratings,4,1.475,1.5522935884089015,59,40
575,session_1,CA1,19,drifting_gratings,5,1.925,1.5914434666969193,77,40
576,session_1,CA1,19,drifting_gratings,6,1.55,1.5182648665921914,62,40
577,session_1,CA1,19,drifting_gratings,7,1.75,1.4455945454184551,70,40
578,session_1,CA1,19,drifting_gratings,8,1.75,1.5317159809030674,70,40
579,session_1,CA1,19,drifting_gratings,9,1.875,1.9895560643855537,75,40
580,session_1,CA1,19,drifting_gratings,10,1.45,1.338770963349479,58,40
581,session_1,CA1,19,drifting_gratings,11,2.275,1.8114663277053362,91,40
582,session_1,CA1,19,drifting_gratings,12,2.1,1.6298497649815018,84,40
583,session_1,CA1,19,drifting_gratings,13,1.425,1.3375733864362598,57,40
584,session_1,CA1,19,drifting_gratings,14,1.4,1.5157294934901469,56,40
585,session_1,CA1,19,drifting_gratings,15,1.075,0.9442810316143531,43,40
586,session_1,CA1,19,drifting_gratings,16,1.15,1.3310878527711356,46,40
587,session_1,CA1,19,drifting_gratings,17,1.2,1.1140133037920334,48,40
588,session_1,CA1,19,drifting_gratings,18,1.3,1.4710889042143458,52,40
589,session_1,CA1,19,drifting_gratings,19,1.125,1.3622662114172952,45,40
590,session_1,CA1,19,drifting_gratings,20,0.95,1.218447940872069,38,40
591,session_1,CA1,19,drifting_gratings,21,0.825,1.0349656255904571,33,40
592,session_1,CA1,19,drifting_gratings,22,1.225,1.404890724831632,49,40
593,session_1,CA1,19,drifting_gratings,23,0.975,1.025007817356056,39,40
594,session_1,CA1,19,drifting_gratings,24,1.05,1.259833118781804,42,40
595,session_1,CA1,19,drifting_gratings,25,1.0,1.0860419786947368,40,40
596,session_1,CA1,19,drifting_gratings,26,1.175,1.3182642044827406,47,40
597,session_1,CA1,19,drifting_gratings,27,1.05,1.1082441645256373,42,40
598,session_1,CA1,19,drifting_gratings,28,0.575,0.8439072740411041,23,40
599,session_1,CA1,19,drifting_gratings,29,0.975,1.1654755824698058,39,40
600,session_1,CA1,20,spontaneous,0,0.95,1.0609623111312794,38,40
601,session_1,CA1,20,spontaneous,1,1.2,1.1591331863033443,48,40
602,session_1,CA1,20,spontaneous,2,1.15,1.1886212655091246,46,40
603,session_1,CA1,20,spontaneous,3,1.15,1.2919871397311853,46,40
604,session_1,CA1,20,spontaneous,4,0.875,0.9919548170024474,35,40
605,session_1,CA1,20,spontaneous,5,1.1,0.9554164080758256,44,40
606,session_1,CA1,20,spontaneous,6,1.125,1.4708710135363803,45,40
607,session_1,CA1,20,spontaneous,7,1.0,1.1322770341445958,40,40
608,session_1,CA1,20,spontaneous,8,0.9,0.9554164080758258,36,40
609,session_1,CA1,20,spontaneous,9,1.05,1.449137674618944,42,40
610,session_1,CA1,20,spontaneous,10,1.35,1.459715462262845,54,40
611,session_1,CA1,20,spontaneous,11,0.8,1.1367971201176101,32,40
612,session_1,CA1,20,spontaneous,12,0.7,0.8227533512074424,28,40
613,session_1,CA1,20,spontaneous,13,0.8,1.1140133037920332,32,40
614,session_1,CA1,20,spontaneous,14,0.825,1.1958796783657646,33,40
615,session_1,CA1,20,spontaneous,15,0.925,1.248332220738267,37,40
616,session_1,CA1,20,spontaneous,16,1.0,1.1982893790305562,40,40
617,session_1,CA1,20,spontaneous,17,0.725,0.8161039400870705,29,40
618,session_1,CA1,20,spontaneous,18,1.0,1.0377490433255414,40,40
619,session_1,CA1,20,spontaneous,19,0.65,1.1668498024760776,26,40
620,session_1,CA1,20,spontaneous,20,1.05,1.1756067718634842,42,40
621,session_1,CA1,20,spontaneous,21,0.95,1.1756067718634842,38,40
622,session_1,CA1,20,spontaneous,22,1.2,1.1140133037920334,48,40
623,session_1,CA1,20,spontaneous,23,0.875,1.136515141415488,35,40
624,session_1,CA1,20,spontaneous,24,0.65,0.7355444521071727,26,40
625,session_1,CA1,20,spontaneous,25,0.7,0.882885711452609,28,40
626,session_1,CA1,20,spontaneous,26,0.9,0.9001424388708767,36,40
627,session_1,CA1,20,spontaneous,27,0.85,1.0753651735156093,34,40
628,session_1,CA1,20,spontaneous,28,0.8,0.9114654303752999,32,40
629,session_1,CA1,20,spontaneous,29,1.15,1.406030965847864,46,40
630,session_1,CA1,21,natural_scenes,0,1.025,0.8911962574151493,41,40
631,session_1,CA1,21,natural_scenes,1,1.025,1.0497252387758793,41,40
632,session_1,CA1,21,natural_scenes,2,1.625,1.674660317642709,65,40
633,session_1,CA1,21,natural_scenes,3,1.325,1.0951524890895215,53,40
634,session_1,CA1,21,natural_scenes,4,1.475,1.3957352625325916,59,40
635,session_1,CA1,21,natural_scenes,5,1.7,1.304823398994708,68,40
636,session_1,CA1,21,natural_scenes,6,1.925,1.5752492680240346,77,40
637,session_1,CA1,21,natural_scenes,7,2.025,1.404890724831632,81,40
638,session_1,CA1,21,natural_scenes,8,2.35,1.9155236279489658,94,40
639,session_1,CA1,21,natural_scenes,9,2.175,2.2632798981645856,87,40
640,session_1,CA1,21,natural_scenes,10,1.75,1.5317159809030676,70,40
641,session_1,CA1,21,natural_scenes,11,2.225,2.1181450520534377,89,40
642,session_1,CA1,21,natural_scenes,12,2.3,1.8973665961010275,92,40
643,session_1,CA1,21,natural_scenes,13,1.85,1.6416064677235511,74,40
644,session_1,CA1,21,natural_scenes,14,1.475,1.782931898263687,59,40
645,session_1,CA1,21,natural_scenes,15,1.45,1.5012815038646663,58,40
646,session_1,CA1,21,natural_scenes,16,1.35,1.369072304284538,54,40
647,session_1,CA1,21,natural_scenes,17,1.025,1.1872722453655624,41,40
648,session_1,CA1,21,natural_scenes,18,1.125,1.4533339214301326,45,40
649,session_1,CA1,21,natural_scenes,19,1.225,1.404890724831632,49,40
650,session_1,CA1,21,natural_scenes,20,1.175,1.375378735718517,47,40
651,session_1,CA1,21,natural_scenes,21,1.15,1.406030965847864,46,40
652,session_1,CA1,21,natural_scenes,22,1.075,1.3471241923978612,43,40
653,session_1,CA1,21,natural_scenes,23,1.275,1.4139869074213431,51,40
654,session_1,CA1,21,natural_scenes,24,1.3,1.417835113917133,52,40
655,session_1,CA1,21,natural_scenes,25,0.825,0.8737628616859029,33,40
656,session_1,CA1,21,natural_scenes,26,0.725,0.9604352645732546,29,40
657,session_1,CA1,21,natural_scenes,27,0.8,1.2236976331741014,32,40
658,session_1,CA1,21,natural_scenes,28,1.075,0.888314451139102,43,40
659,session_1,CA1,21,natural_scenes,29,0.975,1.818529978320754,39,40
